price,land area,road access,facing,floor,bedroom,bathroom,city,district
15000000.0,1026.75,17.0,South,2.5,4.0,3.0,Danchhi, Kathmandu
27500000.0,1026.75,13.0,South-East,3.0,5.0,3.0,Imadol, Lalitpur
18000000.0,1369.0,13.0,North-East,1.0,3.0,2.0,Matatirtha, Kathmandu
24500000.0,1026.75,10.0,North-East,2.5,7.0,4.0,Tyanglafat, Kathmandu
25500000.0,1026.75,13.0,West,3.0,5.0,3.0,Kageshwori, Kathmandu
23500000.0,1060.9750000000001,13.0,North,2.5,4.0,5.0,Imadol, Lalitpur
21000000.0,15743.5,13.0,North,2.5,4.0,4.0,Imadol, Lalitpur
42500000.0,1369.0,13.0,South,2.5,6.0,4.0,Imadol, Lalitpur
40000000.0,1711.25,15.0,South-East,2.5,6.0,6.0,Budhanilkantha, Kathmandu
30000000.0,1026.75,13.0,West,2.5,4.0,3.0,Thulobharyang, Kathmandu
55000000.0,1437.45,13.5,South,2.0,3.0,4.0,Bhaisepati, Lalitpur
40000000.0,1711.25,15.0,South-East,2.5,6.0,6.0,Budhanilkantha, Kathmandu
38000000.0,1745.475,14.0,South,2.5,5.0,3.0,Pasikot, Kathmandu
25500000.0,1095.2,20.0,East,2.5,9.0,7.0,Nakhipot, Lalitpur
31000000.0,1129.425,15.0,South-West,2.5,5.0,4.0,Bhaisepati, Lalitpur
67500000.0,2464.2000000000003,13.0,North-East,2.5,6.0,4.0,Kupandole, Lalitpur
55000000.0,1779.7,16.0,South-East,2.5,5.0,4.0,Bhaisepati, Lalitpur
32500000.0,1129.425,13.0,South-East,2.5,4.0,4.0,Bhaisepati, Lalitpur
36000000.0,2395.75,12.5,North-East,2.5,6.0,2.0,Imadol, Lalitpur
27500000.0,1060.9750000000001,16.0,South-West,2.5,3.0,3.0,Golfutar, Kathmandu
43000000.0,1711.25,10.0,South,3.5,17.0,10.0,Lainchaur, Kathmandu
77500000.0,3080.25,20.0,South-West,2.5,5.0,4.0,Thado Dhunga, Lalitpur
42500000.0,2053.5,20.0,South-East,2.5,3.0,3.0,Sunakothi, Lalitpur
54000000.0,1813.925,20.0,South-East,2.5,7.0,4.0,Bagdol, Lalitpur
45000000.0,1711.25,15.0,North-West,2.5,5.0,6.0,Budhanilkantha, Kathmandu
38000000.0,1745.475,14.0,South-West,2.5,5.0,3.0,Pasikot, Kathmandu
20500000.0,1026.75,20.0,South-East,3.0,4.0,3.0,Katunje, Bhaktapur
50000000.0,1745.475,13.0,South,2.5,4.0,5.0,Rudreshwor, Kathmandu
29000000.0,1095.2,16.0,West,2.5,5.0,5.0,Golfutar, Kathmandu
29000000.0,1095.2,13.5,South-East,2.5,3.0,3.0,Dhapakhel, Lalitpur
25000000.0,1403.225,12.0,West,2.5,6.0,5.0,Bauthali, Kathmandu
29500000.0,1095.2,13.0,East,2.0,5.0,5.0,Tikathali, Lalitpur
30000000.0,1437.45,4.0,South,1.0,2.0,2.0,Kalopool, Kathmandu
62500000.0,1813.925,16.0,South-West,2.5,3.0,3.0,Bhaisepati, Lalitpur
39000000.0,1711.25,13.0,East,2.5,4.0,4.0,Nakkhu, Lalitpur
31000000.0,1369.0,13.0,South-East,2.5,5.0,4.0,Sitapaila, Kathmandu
26000000.0,1060.9750000000001,13.0,North,2.0,4.0,5.0,Imadol, Lalitpur
41000000.0,1369.0,13.0,South-West,2.0,5.0,5.0,Bhaisepati, Lalitpur
40000000.0,1471.675,13.0,West,2.5,5.0,4.0,Budhanilkantha, Kathmandu
95000000.0,2087.725,15.129443326626426,South-West,3.5,23.0,8.0,Naya Bazar, Kathmandu
32500000.0,1129.425,13.0,South-West,2.5,4.0,4.0,Bhaisepati, Lalitpur
43000000.0,1711.25,18.0,South,2.5,5.0,3.0,Nakkhu, Lalitpur
65000000.0,4107.0,13.0,South,3.0,7.0,3.0,Imadol, Lalitpur
38500000.0,1437.45,13.5,South,2.0,3.0,4.0,Bhaisepati, Lalitpur
37500000.0,2395.75,13.0,South,2.5,4.0,3.0,Sitapaila, Kathmandu
37000000.0,1369.0,10.0,North,3.0,6.0,4.0,Syuchatar, Kathmandu
55000000.0,2566.875,19.5,South-West,3.5,7.0,8.0,Budhanilkantha, Kathmandu
53500000.0,2429.975,18.5,South-West,3.5,7.0,5.0,Pasikot, Kathmandu
35000000.0,1403.225,20.0,East,2.5,5.0,4.0,Sunakothi, Lalitpur
70000000.0,2156.1749999999997,11.0,South,2.0,6.0,5.0,Gahana Pokhari, Kathmandu
190000000.0,3490.95,13.0,South-West,5.0,10.0,8.0,Tahachal, Kathmandu
102000000.0,3080.25,20.0,West,2.5,5.0,4.0,Bhimsengola, Kathmandu
95000000.0,3422.5,13.0,South,2.5,5.0,4.0,Battisputali, Kathmandu
39000000.0,1711.25,13.0,North-East,2.5,5.0,3.0,Sundarbasti, Kathmandu
27000000.0,1060.9750000000001,13.0,South-East,2.5,6.0,3.0,Besigaun, Kathmandu
13000000.0,1026.75,13.0,East,1.0,2.0,1.0,Gorkarneshwor, Kathmandu
40500000.0,1882.375,13.0,North-East,2.0,4.0,3.0,Kusunti, Lalitpur
33000000.0,2053.5,13.0,South-East,2.5,6.0,4.0,Pasikot, Kathmandu
62500000.0,2121.9500000000003,15.0,North-East,2.5,6.0,6.0,Budhanilkantha, Kathmandu
33000000.0,1437.45,13.0,South-East,2.5,8.0,6.0,Sanagaun, Lalitpur
50000000.0,2395.75,13.0,South,2.5,4.0,4.0,Bansbari, Kathmandu
26000000.0,1129.425,13.0,North-East,2.5,5.0,3.0,Imadol, Lalitpur
23500000.0,1060.9750000000001,13.0,North,2.5,3.0,4.0,Imadol, Lalitpur
70000000.0,3114.475,10.0,East,4.5,12.0,4.0,Satdobato, Lalitpur
32500000.0,1369.0,13.0,East,2.5,11.0,2.0,Gaushala, Kathmandu
32000000.0,1369.0,20.0,North,2.5,4.0,4.0,Goldhunga, Kathmandu
125000000.0,6160.5,15.0,East,2.5,5.0,5.0,Budhanilkantha, Kathmandu
32500000.0,1197.875,14.0,South-West,2.5,5.0,5.0,Ganesh Chowk, Kathmandu
25000000.0,1060.9750000000001,16.0,North-East,2.5,4.0,3.0,Nagarjun, Kathmandu
41000000.0,1779.7,13.0,South-West,3.0,5.0,4.0,Wasik, Kathmandu
45000000.0,2395.75,15.0,East,2.5,4.0,3.0,Sukedhara, Kathmandu
50000000.0,1779.7,20.0,South-West,2.5,4.0,3.0,Thaiba, Lalitpur
95000000.0,3764.75,17.0,North-West,2.5,6.0,4.0,Katunje, Bhaktapur
47500000.0,2087.725,15.0,South-East,2.5,3.0,4.0,Dhapasi, Kathmandu
53500000.0,2772.225,12.0,North-West,4.0,8.0,4.0,Narayantar, Kathmandu
39000000.0,1369.0,14.0,South,2.5,6.0,4.0,Sukedhara, Kathmandu
55000000.0,3764.75,15.0,East,2.5,4.0,5.0,Narayanthan , Kathmandu
49000000.0,1745.475,13.0,East,2.5,5.0,6.0,Rudreshwor, Kathmandu
36500000.0,2121.9500000000003,13.0,North-East,3.0,4.0,3.0,Hattigaunda, Kathmandu
27000000.0,1129.425,13.0,East,2.5,6.0,4.0,Dhapakhel, Lalitpur
33000000.0,1369.0,13.5,West,2.5,5.0,4.0,Dholahiti, Lalitpur
28000000.0,1026.75,13.0,North,3.5,8.0,4.0,Lokanthali, Bhaktapur
24000000.0,1026.75,14.5,North-West,3.0,7.0,3.0,Birendra Chowk, Kathmandu
27000000.0,1060.9750000000001,13.0,South,3.0,5.0,4.0,Gwarko, Lalitpur
46500000.0,1369.0,14.0,South-East,2.5,4.0,4.0,Bhaisepati, Lalitpur
20000000.0,1745.475,26.0,South,3.0,3.0,3.0,Matatirtha, Kathmandu
36000000.0,2395.75,20.0,North-East,2.5,5.0,2.0,Imadol, Lalitpur
30000000.0,1026.75,12.0,West,2.0,5.0,4.0,Bhaisepati, Lalitpur
51000000.0,1711.25,20.0,West,2.5,5.0,4.0,Bhaisepati, Lalitpur
130000000.0,444.925,12.0,South,2.5,7.0,4.0,Mahalaxmisthan, Lalitpur
210000000.0,6160.5,20.0,East,2.5,6.0,5.0,Bhaisepati, Lalitpur
23500000.0,1026.75,13.0,East,2.5,5.0,3.0,Imadol, Lalitpur
70000000.0,3422.5,13.0,South,4.5,13.0,9.0,Satdobato, Lalitpur
25000000.0,1095.2,13.0,South,2.5,6.0,2.0,Syuchatar, Kathmandu
40000000.0,1711.25,6.5,North,2.0,5.0,2.0,Tinthana, Kathmandu
32000000.0,1095.2,10.5,West,3.0,8.0,4.0,Kumarigal, Kathmandu
115000000.0,6160.5,13.0,South-West,2.5,5.0,4.0,Budhanilkantha, Kathmandu
80000000.0,3422.5,13.0,West,3.0,6.0,5.0,Tripureshwor, Kathmandu
29500000.0,1437.45,16.0,South,2.5,4.0,3.0,Sitapaila, Kathmandu
48000000.0,2806.45,13.0,North-East,3.0,7.0,5.0,Purano Naikap, Kathmandu
31500000.0,1711.25,13.0,East,2.5,5.0,5.0,Sitapaila, Kathmandu
26000000.0,1437.45,18.0,East,2.5,5.0,4.0,Dhapakhel, Lalitpur
61500000.0,752.95,20.0,South-East,4.5,21.0,21.0,Tilganga, Kathmandu
35000000.0,1095.2,16.0,North,2.0,3.0,3.0,Bhaisepati, Lalitpur
21000000.0,1369.0,20.0,East,2.0,4.0,3.0,Mulpani, Kathmandu
23000000.0,1095.2,10.0,South,2.5,5.0,3.0,Jorpati, Kathmandu
20000000.0,1060.9750000000001,10.0,North,2.5,4.0,2.0,Naikap, Kathmandu
30000000.0,21904.0,13.0,South,3.0,6.0,3.0,Rai Chowk, Kathmandu
36500000.0,1437.45,20.0,North-East,2.5,4.0,3.0,Sitapaila, Kathmandu
30000000.0,1095.2,12.0,North,2.5,6.0,4.0,Bhangal , Kathmandu
130000000.0,68450.0,14.0,South-West,2.5,4.0,4.0,Bishalnagar, Kathmandu
95000000.0,4791.5,40.0,North,3.0,9.0,10.0,Simaltar, Kathmandu
42500000.0,2053.5,15.0,East,2.5,3.0,3.0,Sunakothi, Lalitpur
50000000.0,1437.45,36.0,North-East,3.5,3.0,5.0,Pepsicola, Kathmandu
53500000.0,2738.0,13.0,West,2.5,13.0,5.0,Budhanilkantha, Kathmandu
26000000.0,1026.75,13.0,East,2.5,4.0,3.0,Satdobato, Lalitpur
55000000.0,1711.25,16.0,South-West,2.5,4.0,5.0,Bhaisepati, Lalitpur
6500000.0,9240.75,15.0,West,2.5,9.0,6.0,Budhanilkantha, Kathmandu
36000000.0,1369.0,15.0,West,2.5,4.0,5.0,Budhanilkantha, Kathmandu
42500000.0,1711.25,18.0,South,2.5,6.0,5.0,Dhapasi, Kathmandu
42500000.0,1437.45,36.0,North-East,4.0,16.0,4.0,Balkumari, Lalitpur
27000000.0,1095.2,13.0,North,2.5,6.0,3.0,Kadaghari, Kathmandu
28500000.0,1095.2,16.0,East,2.5,4.0,4.0,Dhapasi, Kathmandu
36500000.0,1369.0,12.0,South,2.5,5.0,4.0,Bafal, Kathmandu
32000000.0,1437.45,20.0,West,2.5,5.0,4.0,Nakhipot, Lalitpur
77500000.0,2772.225,20.0,East,3.0,5.0,5.0,Italitar, Kathmandu
50000000.0,1745.475,16.0,East,3.0,4.0,5.0,Rudreshwor, Kathmandu
28000000.0,1129.425,13.0,North-East,3.0,5.0,3.0,Chapali, Kathmandu
92000000.0,3422.5,20.0,South-East,2.5,6.0,5.0,Phulbari Colony, Kathmandu
35000000.0,27380.0,13.0,West,3.5,7.0,4.0,Jarankhu, Kathmandu
12500000.0,8214.0,13.0,South-East,3.0,8.0,6.0,Charkhal, Kathmandu
45000000.0,1711.25,15.0,North-East,2.5,6.0,5.0,Hattigaunda, Kathmandu
72000000.0,2738.0,20.0,West,2.5,7.0,5.0,Balkhu, Kathmandu
6500000.0,9240.75,13.0,South,2.5,6.0,5.0,Mandikhatar, Kathmandu
45000000.0,1471.675,13.0,South,2.5,5.0,4.0,Deuwa chowk, Kathmandu
45000000.0,1711.25,13.0,North,3.0,6.0,4.0,Hattigaunda, Kathmandu
39500000.0,1711.25,13.0,East,2.5,4.0,4.0,Nakkhu, Lalitpur
45000000.0,1437.45,20.0,South-West,3.0,3.0,3.0,Hepali Height, Kathmandu
41000000.0,1369.0,20.0,South-East,3.0,5.0,4.0,Dhapasi, Kathmandu
38000000.0,1129.425,13.0,East,3.0,4.0,4.0,Bhaisepati, Lalitpur
37500000.0,1369.0,13.0,East,3.0,6.0,4.0,Dhapasi, Kathmandu
65000000.0,2121.9500000000003,14.0,East,2.5,6.0,7.0,Hattigaunda, Kathmandu
90000000.0,2738.0,20.0,South,2.0,4.0,5.0,Hattiban, Lalitpur
24900000.000000004,787.175,20.0,North,2.5,3.0,3.0,Balkhu, Lalitpur
45000000.0,1711.25,16.0,South,2.0,4.0,4.0,Bhaisepati, Lalitpur
14000000.0,1095.2,14.0,West,2.0,3.0,2.0,Bhaktapur, Bhaktapur
59500000.0,2053.5,13.0,South,3.0,5.0,5.0,Rudreshwor, Kathmandu
30000000.0,1471.675,12.0,West,2.5,5.0,4.0,Paiyuntar, Kathmandu
50000000.0,1745.475,15.0,East,2.5,4.0,5.0,Budhanilkantha, Kathmandu
45000000.0,1779.7,13.0,South-West,2.5,5.0,4.0,Ganesh Chowk, Kathmandu
96000000.0,5476.0,15.0,South-East,2.5,7.0,6.0,Bansbari, Kathmandu
36000000.0,1711.25,13.0,North,3.5,6.0,5.0,Kapan, Kathmandu
135000000.0,7187.25,20.0,East,2.5,6.0,6.0,Siddhartha Colony, Kathmandu
42500000.0,1129.425,16.0,South,2.5,5.0,5.0,Narayanthan , Kathmandu
53000000.0,1779.7,13.0,South-West,2.5,4.0,4.0,Nakkhu, Lalitpur
40000000.0,1711.25,20.0,West,2.5,5.0,4.0,Bhaisepati, Lalitpur
150000000.0,2806.45,13.0,South,2.5,6.0,7.0,Bhaisepati, Lalitpur
36500000.0,2121.9500000000003,15.0,East,2.5,5.0,5.0,Hattigaunda, Kathmandu
39900000.0,1711.25,15.0,East,2.5,4.0,4.0,Bhaisepati, Lalitpur
67400000.0,3490.95,20.0,North-West,2.0,4.0,3.0,Sitapaila, Kathmandu
110000000.0,5133.75,15.0,North-East,2.5,5.0,6.0,Budhanilkantha, Kathmandu
31500000.0,1369.0,13.0,South,2.5,11.0,5.0,Gongabu, Kathmandu
47500000.0,1437.45,13.0,South-East,2.5,5.0,4.0,Bhaisepati, Lalitpur
25000000.0,1369.0,12.0,South-East,2.5,5.0,3.0,Jarankhu, Kathmandu
18500000.0,1437.45,26.0,West,2.5,4.0,3.0,Dhapakhel, Lalitpur
21000000.0,1129.425,10.0,East,3.5,10.0,3.0,Sudal, Bhaktapur
35000000.0,2053.5,22.0,North-East,2.5,6.0,4.0,Khumaltar, Lalitpur
52500000.0,2738.0,12.0,East,3.0,8.0,4.0,Deuwa chowk, Kathmandu
45000000.0,2738.0,13.0,North-East,2.5,5.0,4.0,Machhegaun , Kathmandu
26500000.0,1095.2,11.0,North-West,2.5,4.0,4.0,Imadol, Lalitpur
110000000.0,6502.75,15.0,North,2.5,11.0,9.0,Swoyambhu, Kathmandu
42500000.0,1779.7,18.0,West,2.5,7.0,4.0,Khumaltar, Lalitpur
62500000.0,2738.0,14.5,South-East,2.5,6.0,3.0,Radhe Radhe, Bhaktapur
42000000.0,2806.45,13.0,North-East,2.0,4.0,3.0,Dhapakhel, Lalitpur
29000000.0,1026.75,26.0,South-East,2.5,3.0,3.0,Dhapakhel, Lalitpur
32000000.0,1369.0,20.0,South,2.5,4.0,4.0,Budhanilkantha, Kathmandu
77500000.0,3148.7,16.0,East,2.5,4.0,4.0,Sanepa, Lalitpur
20000000.0,1026.75,13.0,East,2.0,5.0,2.0,Boharatar, Kathmandu
48000000.0,1369.0,25.0,North-East,2.5,6.0,5.0,Budhanilkantha, Kathmandu
40000000.0,1026.75,20.0,South,2.5,4.0,4.0,Jhamsikhel, Lalitpur
36000000.0,1711.25,45.0,South,2.5,6.0,3.0,Ekantakuna, Lalitpur
55000000.0,2144.897811871227,16.0,North,2.5,4.0,4.0,Godawari, Lalitpur
55000000.0,1711.25,20.0,South-West,2.5,4.0,5.0,Bhaisepati, Lalitpur
32500000.0,6845.0,18.0,North,2.5,4.0,4.0,Muhanpokhari, Kathmandu
135000000.0,7187.25,20.0,East,2.0,6.0,6.0,Budhanilkantha, Kathmandu
26000000.0,1026.75,10.0,North,3.5,8.0,4.0,Pepsicola, Kathmandu
45000000.0,1711.25,20.0,North,2.5,4.0,5.0,Sanobharyang, Kathmandu
105000000.0,2429.975,16.0,South,4.5,10.0,8.0,Khusibu, Kathmandu
70000000.0,2395.75,12.0,East,2.5,4.0,3.0,Sukedhara, Kathmandu
20500000.0,752.95,13.0,North,2.5,4.0,4.0,Imadol, Lalitpur
22500000.0,752.95,10.0,South,2.5,4.0,2.0,Lazimpat, Kathmandu
24000000.0,1026.75,11.0,South,3.0,5.0,3.0,Tokha, Kathmandu
55000000.0,1437.45,28.0,South-East,2.5,3.0,4.0,Bhaisepati, Lalitpur
90000000.0,4141.224999999999,16.0,South,2.5,5.0,4.0,Maharajgunj, Kathmandu
62500000.0,3148.7,13.0,South,2.0,4.0,3.0,Bansbari, Kathmandu
70000000.0,2738.0,20.0,West,2.5,6.0,5.0,Budhanilkantha, Kathmandu
31500000.0,1095.2,20.0,North-East,2.5,5.0,5.0,Golfutar, Kathmandu
70000000.0,3764.75,12.0,East,3.5,9.0,10.0,Lolang, Kathmandu
26000000.0,1369.0,10.0,North-East,2.5,6.0,3.0,Tokha, Kathmandu
140000000.0,3422.5,14.0,West,3.5,6.0,6.0,Baluwatar, Kathmandu
57500000.0,2053.5,15.0,South,2.5,5.0,5.0,Rudreshwor, Kathmandu
100000000.0,2738.0,16.0,South,3.0,5.0,3.0,Bishalnagar, Kathmandu
33500000.0,1711.25,13.0,South,2.5,5.0,4.0,Pasikot, Kathmandu
175000000.0,5818.25,15.0,South-East,2.5,5.0,5.0,Budhanilkantha, Kathmandu
16000000.0,752.95,11.0,South,2.5,4.0,5.0,Ekatabasti, Kathmandu
14500000.0,1026.75,11.0,North,1.5,4.0,1.0,Imadol, Lalitpur
26000000.0,1437.45,16.0,South,2.5,5.0,3.0,Banasthali, Kathmandu
44000000.0,1129.425,20.0,North,2.5,4.0,4.0,Bhaisepati, Lalitpur
21500000.0,1129.425,13.0,West,2.5,5.0,3.0,Duwakot, Bhaktapur
39500000.0,1711.25,13.0,South-East,3.0,7.0,5.0,Budhanilkantha, Kathmandu
30000000.0,1437.45,12.0,North,2.5,6.0,3.0,Sitapaila, Kathmandu
23000000.0,1026.75,12.0,East,2.5,4.0,4.0,Imadol, Lalitpur
14000000.0,1026.75,12.0,South-West,1.0,2.0,1.0,Kapan, Kathmandu
29000000.0,2244.0,20.0,South,2.5,4.0,4.0,Nakhipot, Lalitpur
5900000.0,5476.0,36.0,North-West,2.5,5.0,4.0,Thimi, Bhaktapur
175000000.0,5818.25,50.0,South-East,2.5,5.0,5.0,Budhanilkantha, Kathmandu
36500000.0,1095.2,13.0,East,2.5,3.0,4.0,Khumaltar, Lalitpur
59500000.0,2053.5,16.5,South-West,2.5,5.0,5.0,Bhaisepati, Lalitpur
26500000.0,787.175,13.0,South-East,4.0,9.0,3.0,Jadibuti, Kathmandu
41000000.0,1129.425,20.0,North,2.5,4.0,4.0,Bhaisepati, Lalitpur
55000000.0,2121.9500000000003,13.0,South,5.0,20.0,22.0,Gongabu, Kathmandu
40000000.0,2156.1749999999997,25.0,South,2.5,4.0,3.0,Gothatar, Kathmandu
37500000.0,1060.9750000000001,10.0,West,3.5,8.0,3.0,Gongabu, Kathmandu
43500000.0,1437.45,16.0,West,2.5,3.0,3.0,Golfutar, Kathmandu
31000000.0,1129.425,13.0,South-West,2.5,5.0,3.0,Dhapasi, Kathmandu
31000000.0,1369.0,12.0,South,2.5,4.0,4.0,Banasthali, Kathmandu
27500000.0,1369.0,13.0,South,2.0,5.0,3.0,Manjushree Marga, Lalitpur
32000000.0,1026.75,15.0,North-West,2.5,6.0,5.0,Budhanilkantha, Kathmandu
52500000.0,2464.2000000000003,15.0,South,2.5,7.0,5.0,Handigaun, Kathmandu
60000000.0,2053.5,13.0,South,3.5,5.0,5.0,Chakupat, Lalitpur
21500000.0,1471.675,14.0,North,1.0,2.0,1.0,Satungal, Kathmandu
57500000.0,2053.5,15.0,South-East,2.5,6.0,5.0,Hattigaunda, Kathmandu
55000000.0,2121.9500000000003,13.0,South-East,2.5,6.0,5.0,Bansbari, Kathmandu
35000000.0,1060.9750000000001,16.5,South,4.5,4.0,2.0,Ghattekulo, Kathmandu
65000000.0,2087.725,16.5,South,3.5,10.0,4.0,Ghattekulo, Kathmandu
30500000.0,1129.425,15.0,West,3.0,5.0,4.0,Samakhusi, Kathmandu
82000000.0,3422.5,17.5,South-East,2.5,4.0,5.0,Budhanilkantha, Kathmandu
30000000.0,1095.2,13.0,South,3.0,6.0,3.0,Narayantar, Kathmandu
46500000.0,1711.25,16.0,South,2.5,5.0,4.0,Budhanilkantha, Kathmandu
24000000.0,1026.75,11.0,South,3.0,6.0,3.0,Narayantar, Kathmandu
47500000.0,4080.0,12.0,South,3.5,9.0,4.0,Sorhakhutte, Kathmandu
28000000.0,1900.0,20.0,South,2.5,6.0,4.0,Raniban, Kathmandu
29000000.0,1095.2,12.0,North,2.5,6.0,5.0,Budhanilkantha, Kathmandu
37000000.0,1711.25,10.0,West,2.0,4.0,2.0,Gongabu, Kathmandu
71500000.0,2053.5,12.5,East,3.5,8.0,7.0,Baluwatar, Kathmandu
62000000.0,2087.725,15.0,South,2.5,6.0,5.0,Ganesh Chowk, Kathmandu
22500000.0,752.95,13.0,East,4.0,20.0,10.0,Gongabu, Kathmandu
45000000.0,1711.25,13.0,West,2.5,6.0,5.0,Budhanilkantha, Kathmandu
31000000.0,1437.45,16.5,North,2.5,6.0,5.0,Nakkhu, Lalitpur
55000000.0,2738.0,10.0,South,2.5,4.0,3.0,Baluwatar, Kathmandu
35500000.0,1437.45,14.0,South,3.5,6.0,5.0,Gwarko, Lalitpur
56000000.0,2395.75,14.0,West,3.5,7.0,6.0,Gothatar, Kathmandu
92500000.0,3148.7,13.0,South-East,3.0,5.0,5.0,Kalimati, Kathmandu
33000000.0,1369.0,13.0,North,2.5,6.0,5.0,Samakhushi chowk, Kathmandu
65000000.0,2053.5,20.0,South-East,2.5,5.0,4.0,Dhumbarahi, Kathmandu
130000000.0,4449.25,30.0,North-West,3.5,5.0,5.0,Lazimpat, Kathmandu
36000000.0,1403.225,10.0,North-East,3.0,5.0,3.0,Nakkhu, Lalitpur
21500000.0,1779.7,5.0,South-East,2.5,5.0,2.0,Chabahil, Kathmandu
33500000.0,1403.225,15.0,South-West,2.5,5.0,5.0,Chapali, Kathmandu
26500000.0,1060.9750000000001,18.0,North,2.5,4.0,4.0,Budhanilkantha, Kathmandu
37000000.0,2053.5,13.0,North,2.5,6.0,5.0,Budhanilkantha, Kathmandu
12000000.0,1026.75,13.0,South-East,1.0,2.0,1.0,Lamatar, Lalitpur
60000000.0,2840.675,13.0,East,3.5,4.0,5.0,Bafal, Kathmandu
29000000.0,1369.0,13.0,North-East,4.5,11.0,4.0,Kadaghari, Kathmandu
82000000.0,3422.5,15.0,South,2.5,4.0,5.0,Budhanilkantha, Kathmandu
39500000.0,1403.225,13.0,North-East,3.0,7.0,5.0,Hattiban, Lalitpur
35000000.0,1026.75,20.0,South,2.5,3.0,4.0,Karyabinayak, Lalitpur
25000000.0,718.725,13.0,West,2.0,6.0,2.0,Gwarko, Lalitpur
62500000.0,2121.9500000000003,13.0,South-West,2.5,5.0,6.0,Bhaisepati, Lalitpur
52500000.0,2121.9500000000003,13.0,North,4.0,36.0,17.0,Shantinagar, Kathmandu
82000000.0,3422.5,15.0,South,2.5,4.0,5.0,Budhanilkantha, Kathmandu
49500000.0,2738.0,13.0,East,2.5,8.0,5.0,Deuwa chowk, Kathmandu
33500000.0,1403.225,15.0,South-West,2.5,5.0,5.0,Chapali, Kathmandu
45000000.0,2806.45,12.5,South-East,2.5,6.0,3.0,Budhanilkantha, Kathmandu
30000000.0,3080.25,13.0,North,2.5,5.0,4.0,Muhanpokhari, Kathmandu
87500000.0,3764.75,15.0,East,2.5,5.0,7.0,Mandikhatar, Kathmandu
34000000.0,1711.25,13.0,North-East,2.5,6.0,5.0,Pasikot, Kathmandu
44500000.0,1711.25,15.0,West,2.5,5.0,5.0,Golfutar, Kathmandu
110000000.0,6160.5,18.0,West,2.5,5.0,4.0,Narayanthan , Kathmandu
85000000.0,3764.75,15.0,North,2.5,5.0,5.0,Narayanthan , Kathmandu
28500000.0,1403.225,13.0,South,2.5,6.0,5.0,Chunikhel, Kathmandu
27500000.0,1369.0,13.0,South,2.5,5.0,4.0,Bhaisepati, Lalitpur
65000000.0,2087.725,14.0,South,2.5,5.0,4.0,Golfutar, Kathmandu
49500000.0,1369.0,13.0,South-East,2.5,4.0,4.0,Bhaisepati, Lalitpur
3000000.0,3080.25,4.0,East,2.5,4.0,2.0,Tinthana, Kathmandu
17000000.0,1129.425,10.0,South,2.5,5.0,3.0,Goldhunga, Kathmandu
25000000.0,1026.75,16.0,South-East,3.5,4.0,5.0,Bhaisepati, Lalitpur
45000000.0,1711.25,20.0,South-East,3.5,7.0,7.0,Pingalasthan, Kathmandu
35000000.0,1711.25,13.0,West,2.5,5.0,5.0,Rudreshwor, Kathmandu
60000000.0,3114.475,13.0,South-West,2.5,4.0,5.0,Budhanilkantha, Kathmandu
22000000.0,787.175,15.0,North-West,3.5,7.0,3.0,Sitapaila, Kathmandu
85000000.0,1403.225,20.0,South,3.5,7.0,4.0,Syuchatar, Kathmandu
26000000.0,1026.75,14.0,South-West,2.5,3.0,4.0,Grande Hospital, Kathmandu
145000000.0,5133.75,20.0,North-East,2.5,4.0,5.0,Mandikhatar, Kathmandu
27500000.0,1437.45,13.0,South,2.5,4.0,4.0,Bafal, Kathmandu
51000000.0,1471.675,20.0,West,2.5,4.0,3.0,Vinayak Colony, Lalitpur
27500000.0,1095.2,20.0,South,2.5,4.0,5.0,Bhaisepati, Lalitpur
40000000.0,1369.0,27.0,South-West,2.5,4.0,5.0,Dhapakhel, Lalitpur
61000000.0,2053.5,15.0,North-East,2.5,6.0,5.0,Budhanilkantha, Kathmandu
165000000.0,3080.25,32.0,West,6.5,4.0,9.0,Jalpa Chowk, Kathmandu
26000000.0,1026.75,13.0,South-West,2.5,5.0,3.0,Kadaghari, Kathmandu
19500000.0,1026.75,13.0,West,2.5,5.0,3.0,Makalbari, Kathmandu
65500000.0,2806.45,12.0,South-East,2.5,6.0,4.0,Tenzing Chowk, Kathmandu
32000000.0,1129.425,16.5,North-East,2.5,4.0,4.0,Bhaisepati, Lalitpur
155000000.0,6263.175,14.0,South,3.0,5.0,5.0,Siddhartha Colony, Kathmandu
36000000.0,1403.225,16.0,South-East,3.5,7.0,7.0,Dhapasi, Kathmandu
18500000.0,1060.9750000000001,10.0,West,4.0,7.0,5.0,Paiyuntar, Kathmandu
100000000.0,4791.5,13.0,South,3.5,8.0,6.0,Maitidevi, Kathmandu
27000000.0,1026.75,20.0,North-East,2.5,5.0,4.0,Dhapakhel, Lalitpur
28500000.0,1471.675,13.0,South,2.0,4.0,2.0,Changathali, Lalitpur
51000000.0,1471.675,20.0,West,2.5,4.0,2.0,Vinayak Colony, Lalitpur
42500000.0,2053.5,12.5,South-West,3.0,8.0,3.0,Balkhu, Kathmandu
22300000.0,1026.75,16.0,North,2.5,3.0,3.0,Balkhu, Kathmandu
100000000.0,6845.0,13.0,North,2.5,5.0,3.0,Thulobharyang, Kathmandu
30000000.0,1471.675,15.0,West,3.5,6.0,3.0,Suryadarshan Height, Kathmandu
